airTemperature,cloudCover,humidity,precipitation,pressure,time,visibility,windSpeed,place
24.64,100,85.2,0.02,1002.08,2021-08-19T12:00:00+00:00,5.45,4.68,Bhopal
24.44,32.3,91.3,0.74,1002.21,2021-08-19T12:00:00+00:00,16.75,4.31,Ranchi
23.62,0,40.1,0,1003.56,2021-08-19T13:00:00+00:00,24.13,1.7,Srinagar
26.52,100,75.7,0.02,1005.78,2021-08-19T13:00:00+00:00,22.2,3.22,Mumbai
29.15,100,75.87,0.36,1004.47,2021-08-19T13:00:00+00:00,21.14,3.87,Chennai
24.05,100,67.43,0.09,1007.59,2021-08-19T13:00:00+00:00,19.25,5.56,Bangalore
24.15,100,79,0,1004.75,2021-08-19T13:00:00+00:00,24.13,6.03,Hyderabad
24.38,100,87.7,0.02,1002.34,2021-08-19T13:00:00+00:00,11.68,4.11,Bhopal
24.45,51.77,91.6,0.49,1002.9,2021-08-19T13:00:00+00:00,19.21,4.02,Ranchi
20.99,0,48.2,0,1004.84,2021-08-19T14:00:00+00:00,24.13,2.59,Srinagar
25.69,100,77.7,0.01,1006.46,2021-08-19T14:00:00+00:00,23.17,3.22,Mumbai
29.16,100,77.43,0.52,1004.89,2021-08-19T14:00:00+00:00,18.15,3.7,Chennai
23.16,100,71.57,0.04,1008.55,2021-08-19T14:00:00+00:00,21.69,5.26,Bangalore
23.16,100,82.7,0,1005.54,2021-08-19T14:00:00+00:00,24.13,5.79,Hyderabad
24.13,100,90.2,0.01,1002.61,2021-08-19T14:00:00+00:00,17.91,3.55,Bhopal
24.46,71.23,91.9,0.25,1003.59,2021-08-19T14:00:00+00:00,21.67,3.74,Ranchi
18.37,0,56.3,0,1006.12,2021-08-19T15:00:00+00:00,24.13,3.48,Srinagar
24.87,100,79.7,0,1007.13,2021-08-19T15:00:00+00:00,24.13,3.23,Mumbai
29.17,100,79,0.68,1005.31,2021-08-19T15:00:00+00:00,15.16,3.52,Chennai
22.27,100,75.7,0,1009.51,2021-08-19T15:00:00+00:00,24.13,4.96,Bangalore
22.17,100,86.4,0,1006.33,2021-08-19T15:00:00+00:00,24.13,5.55,Hyderabad
23.87,100,92.7,0,1002.87,2021-08-19T15:00:00+00:00,24.13,2.98,Bhopal
24.47,90.7,92.2,0,1004.27,2021-08-19T15:00:00+00:00,24.13,3.45,Ranchi
17.51,0.77,58.73,0,1006.65,2021-08-19T16:00:00+00:00,24.14,2.72,Srinagar
24.85,100,79.8,0,1007.24,2021-08-19T16:00:00+00:00,24.14,2.63,Mumbai
29.31,100,78.47,0.65,1005.34,2021-08-19T16:00:00+00:00,18.15,3.42,Chennai
21.91,99.97,78.1,0,1009.75,2021-08-19T16:00:00+00:00,24.14,4.58,Bangalore
21.98,100,87.27,0,1006.52,2021-08-19T16:00:00+00:00,24.14,5.39,Hyderabad
23.75,100,93,0.1,1003.1,2021-08-19T16:00:00+00:00,24.14,2.89,Bhopal
24.31,93.8,92.83,0,1004.22,2021-08-19T16:00:00+00:00,24.14,3.42,Ranchi
16.66,1.53,61.17,0,1007.19,2021-08-19T17:00:00+00:00,24.14,1.95,Srinagar
24.83,100,79.9,0,1007.34,2021-08-19T17:00:00+00:00,24.14,2.04,Mumbai
29.46,100,77.93,0.63,1005.36,2021-08-19T17:00:00+00:00,21.14,3.31,Chennai
21.56,99.93,80.5,0,1010,2021-08-19T17:00:00+00:00,24.14,4.21,Bangalore
21.79,100,88.13,0,1006.71,2021-08-19T17:00:00+00:00,24.14,5.24,Hyderabad
23.63,100,93.3,0.21,1003.32,2021-08-19T17:00:00+00:00,24.14,2.79,Bhopal
24.16,96.9,93.47,0.01,1004.16,2021-08-19T17:00:00+00:00,24.14,3.38,Ranchi
15.8,2.3,63.6,0.01,1007.72,2021-08-19T18:00:00+00:00,24.14,1.19,Srinagar
24.8,100,80,0,1007.44,2021-08-19T18:00:00+00:00,24.14,1.44,Mumbai
29.6,100,77.4,0.6,1005.39,2021-08-19T18:00:00+00:00,24.14,3.21,Chennai
21.2,99.9,82.9,0,1010.24,2021-08-19T18:00:00+00:00,24.14,3.83,Bangalore
21.6,100,89,0,1006.9,2021-08-19T18:00:00+00:00,24.14,5.08,Hyderabad
23.5,100,93.6,0.31,1003.54,2021-08-19T18:00:00+00:00,24.14,2.7,Bhopal
24,100,94.1,0.01,1004.11,2021-08-19T18:00:00+00:00,24.14,3.35,Ranchi
15.27,1.53,62.47,0,1008.03,2021-08-19T19:00:00+00:00,24.14,1.25,Srinagar
25,97.07,81.1,0.03,1006.69,2021-08-19T19:00:00+00:00,23.93,1.6,Mumbai
29.24,100,76.43,0.74,1004.86,2021-08-19T19:00:00+00:00,18.26,3.01,Chennai
20.84,92.87,84.33,0,1009.42,2021-08-19T19:00:00+00:00,24.14,3.92,Bangalore
21.67,100,89.47,0,1006.13,2021-08-19T19:00:00+00:00,24.14,4.78,Hyderabad
23.1,100,94.7,0.78,1003.22,2021-08-19T19:00:00+00:00,18.46,2.36,Bhopal
23.64,92.4,94.93,0.2,1003.85,2021-08-19T19:00:00+00:00,23.59,3,Ranchi
14.73,0.77,61.33,0,1008.34,2021-08-19T20:00:00+00:00,24.14,1.32,Srinagar
25.2,94.13,82.2,0.06,1005.94,2021-08-19T20:00:00+00:00,23.73,1.75,Mumbai
28.87,100,75.47,0.88,1004.34,2021-08-19T20:00:00+00:00,12.38,2.8,Chennai
20.47,85.83,85.77,0,1008.6,2021-08-19T20:00:00+00:00,24.14,4,Bangalore
21.73,100,89.93,0,1005.35,2021-08-19T20:00:00+00:00,24.14,4.48,Hyderabad
22.7,100,95.8,1.26,1002.89,2021-08-19T20:00:00+00:00,12.79,2.03,Bhopal
23.27,84.8,95.77,0.39,1003.59,2021-08-19T20:00:00+00:00,23.05,2.65,Ranchi
14.2,0,60.2,0,1008.66,2021-08-19T21:00:00+00:00,24.14,1.38,Srinagar
25.4,91.2,83.3,0.09,1005.18,2021-08-19T21:00:00+00:00,23.52,1.91,Mumbai
28.5,100,74.5,1.01,1003.81,2021-08-19T21:00:00+00:00,6.5,2.6,Chennai
20.1,78.8,87.2,0,1007.79,2021-08-19T21:00:00+00:00,24.14,4.09,Bangalore
21.8,100,90.4,0,1004.58,2021-08-19T21:00:00+00:00,24.14,4.18,Hyderabad
22.3,100,96.9,1.73,1002.57,2021-08-19T21:00:00+00:00,7.12,1.69,Bhopal
22.9,77.2,96.6,0.57,1003.32,2021-08-19T21:00:00+00:00,22.51,2.3,Ranchi
13.77,3.07,64.03,0,1008.97,2021-08-19T22:00:00+00:00,24.14,1.17,Srinagar
25.13,94.13,83.43,0.07,1005.12,2021-08-19T22:00:00+00:00,23.73,1.83,Mumbai
28.73,100,73.6,0.76,1004.2,2021-08-19T22:00:00+00:00,11.91,2.62,Chennai
20.2,85.87,86.77,0,1007.94,2021-08-19T22:00:00+00:00,24.14,3.64,Bangalore
21.77,99.83,89.7,0,1004.74,2021-08-19T22:00:00+00:00,24.14,4.13,Hyderabad
22.27,100,96.53,1.24,1002.77,2021-08-19T22:00:00+00:00,12.12,2.04,Bhopal
23.1,84.8,96.57,0.46,1003.58,2021-08-19T22:00:00+00:00,23.05,2.25,Ranchi
13.33,6.13,67.87,0,1009.29,2021-08-19T23:00:00+00:00,24.14,0.97,Srinagar
24.87,97.07,83.57,0.04,1005.06,2021-08-19T23:00:00+00:00,23.93,1.76,Mumbai
28.97,100,72.7,0.5,1004.58,2021-08-19T23:00:00+00:00,17.32,2.65,Chennai
20.3,92.93,86.33,0,1008.1,2021-08-19T23:00:00+00:00,24.14,3.19,Bangalore
21.73,99.67,89,0,1004.89,2021-08-19T23:00:00+00:00,24.14,4.09,Hyderabad
22.23,100,96.17,0.76,1002.96,2021-08-19T23:00:00+00:00,17.13,2.4,Bhopal
23.3,92.4,96.53,0.34,1003.83,2021-08-19T23:00:00+00:00,23.59,2.21,Ranchi
12.9,9.2,71.7,0,1009.6,2021-08-20T00:00:00+00:00,24.13,0.76,Srinagar
24.6,100,83.7,0.02,1005,2021-08-20T00:00:00+00:00,24.13,1.68,Mumbai
29.2,100,71.8,0.25,1004.97,2021-08-20T00:00:00+00:00,22.72,2.67,Chennai
20.4,100,85.9,0,1008.26,2021-08-20T00:00:00+00:00,24.13,2.74,Bangalore
21.7,99.5,88.3,0,1005.05,2021-08-20T00:00:00+00:00,24.13,4.04,Hyderabad
22.2,100,95.8,0.27,1003.16,2021-08-20T00:00:00+00:00,22.13,2.75,Bhopal
23.5,100,96.5,0.22,1004.08,2021-08-20T00:00:00+00:00,24.13,2.16,Ranchi
14.54,6.13,67.93,0,1009.93,2021-08-20T01:00:00+00:00,24.13,1,Srinagar
24.87,99.6,82.8,0.06,1005.82,2021-08-20T01:00:00+00:00,24.13,1.48,Mumbai
29.2,100,71.53,0.17,1005.8,2021-08-20T01:00:00+00:00,23.19,2.7,Chennai
20.68,100,84.4,0,1009.1,2021-08-20T01:00:00+00:00,24.13,2.96,Bangalore
22.38,99.57,85.03,0,1005.87,2021-08-20T01:00:00+00:00,24.13,4.27,Hyderabad
22.5,100,95.07,0.18,1003.86,2021-08-20T01:00:00+00:00,22.8,2.9,Bhopal
24.47,82.6,90.4,0.17,1004.79,2021-08-20T01:00:00+00:00,24.13,2.66,Ranchi
16.18,3.07,64.17,0,1010.27,2021-08-20T02:00:00+00:00,24.13,1.25,Srinagar
25.13,99.2,81.9,0.1,1006.64,2021-08-20T02:00:00+00:00,24.13,1.28,Mumbai
29.19,100,71.27,0.08,1006.63,2021-08-20T02:00:00+00:00,23.66,2.72,Chennai
20.96,100,82.9,0,1009.94,2021-08-20T02:00:00+00:00,24.13,3.18,Bangalore
23.06,99.63,81.77,0,1006.69,2021-08-20T02:00:00+00:00,24.13,4.51,Hyderabad
22.8,100,94.33,0.09,1004.56,2021-08-20T02:00:00+00:00,23.47,3.04,Bhopal
25.44,65.2,84.3,0.12,1005.49,2021-08-20T02:00:00+00:00,24.13,3.16,Ranchi
17.81,0,60.4,0,1010.6,2021-08-20T03:00:00+00:00,24.13,1.49,Srinagar
25.39,98.8,81,0.15,1007.46,2021-08-20T03:00:00+00:00,24.13,1.08,Mumbai
29.18,100,71,0,1007.46,2021-08-20T03:00:00+00:00,24.13,2.75,Chennai
21.24,100,81.4,0,1010.78,2021-08-20T03:00:00+00:00,24.13,3.4,Bangalore
23.73,99.7,78.5,0,1007.5,2021-08-20T03:00:00+00:00,24.13,4.74,Hyderabad
23.1,100,93.6,0,1005.26,2021-08-20T03:00:00+00:00,24.13,3.19,Bhopal
26.41,47.8,78.2,0.07,1006.19,2021-08-20T03:00:00+00:00,24.13,3.66,Ranchi
19.5,0.57,57.47,0,1009.94,2021-08-20T04:00:00+00:00,24.13,1.64,Srinagar
26.05,99.2,78.7,0.14,1007.52,2021-08-20T04:00:00+00:00,20.78,1.5,Mumbai
29.21,100,71,0.04,1007.35,2021-08-20T04:00:00+00:00,24.13,2.84,Chennai
22.79,100,73.63,0,1010.37,2021-08-20T04:00:00+00:00,24.13,3.65,Bangalore
25.01,99.37,72.97,0.06,1007.29,2021-08-20T04:00:00+00:00,24.13,4.91,Hyderabad
24.16,94.43,88.93,0.11,1005.36,2021-08-20T04:00:00+00:00,24.13,4.15,Bhopal
26.9,65.17,76.67,0.11,1006.06,2021-08-20T04:00:00+00:00,21.24,4.08,Ranchi
21.19,1.13,54.53,0,1009.27,2021-08-20T05:00:00+00:00,24.13,1.8,Srinagar
26.71,99.6,76.4,0.13,1007.58,2021-08-20T05:00:00+00:00,17.43,1.91,Mumbai
29.24,100,71,0.07,1007.23,2021-08-20T05:00:00+00:00,24.13,2.94,Chennai
24.33,100,65.87,0,1009.97,2021-08-20T05:00:00+00:00,24.13,3.9,Bangalore
26.29,99.03,67.43,0.12,1007.08,2021-08-20T05:00:00+00:00,24.13,5.07,Hyderabad
25.22,88.87,84.27,0.22,1005.46,2021-08-20T05:00:00+00:00,24.13,5.1,Bhopal
27.39,82.53,75.13,0.16,1005.93,2021-08-20T05:00:00+00:00,18.35,4.5,Ranchi
22.87,1.7,51.6,0,1008.61,2021-08-20T06:00:00+00:00,24.13,1.95,Srinagar
27.37,100,74.1,0.12,1007.64,2021-08-20T06:00:00+00:00,14.08,2.33,Mumbai
29.27,100,71,0.11,1007.12,2021-08-20T06:00:00+00:00,24.13,3.03,Chennai
25.87,100,58.1,0,1009.56,2021-08-20T06:00:00+00:00,24.13,4.15,Bangalore
27.57,98.7,61.9,0.18,1006.87,2021-08-20T06:00:00+00:00,24.13,5.24,Hyderabad
26.27,83.3,79.6,0.34,1005.56,2021-08-20T06:00:00+00:00,24.13,6.06,Bhopal
27.87,99.9,73.6,0.21,1005.8,2021-08-20T06:00:00+00:00,15.45,4.92,Ranchi
24.09,2.8,44.43,0,1007.73,2021-08-20T07:00:00+00:00,24.13,2.21,Srinagar
27.66,100,72.5,0.1,1006.93,2021-08-20T07:00:00+00:00,17.43,2.44,Mumbai
29.12,100,72.83,0.07,1006.28,2021-08-20T07:00:00+00:00,24.13,2.75,Chennai
26.56,100,54.63,0,1008.65,2021-08-20T07:00:00+00:00,24.13,3.81,Bangalore
27.76,91.57,60.97,0.13,1006.07,2021-08-20T07:00:00+00:00,24.13,5.5,Hyderabad
26.76,88.6,77.97,0.34,1004.71,2021-08-20T07:00:00+00:00,21.02,5.94,Bhopal
27.26,99.93,75.67,0.16,1005.43,2021-08-20T07:00:00+00:00,18.35,5.05,Ranchi
25.31,3.9,37.27,0,1006.85,2021-08-20T08:00:00+00:00,24.13,2.46,Srinagar
27.94,100,70.9,0.07,1006.23,2021-08-20T08:00:00+00:00,20.78,2.54,Mumbai
28.97,100,74.67,0.04,1005.45,2021-08-20T08:00:00+00:00,24.13,2.48,Chennai
27.24,100,51.17,0,1007.74,2021-08-20T08:00:00+00:00,24.13,3.48,Bangalore
27.94,84.43,60.03,0.07,1005.27,2021-08-20T08:00:00+00:00,24.13,5.75,Hyderabad
27.24,93.9,76.33,0.34,1003.85,2021-08-20T08:00:00+00:00,17.9,5.81,Bhopal
26.64,99.97,77.73,0.12,1005.05,2021-08-20T08:00:00+00:00,21.24,5.19,Ranchi
26.52,5,30.1,0,1005.97,2021-08-20T09:00:00+00:00,24.13,2.72,Srinagar
28.22,100,69.3,0.05,1005.52,2021-08-20T09:00:00+00:00,24.13,2.65,Mumbai
28.82,100,76.5,0,1004.61,2021-08-20T09:00:00+00:00,24.13,2.2,Chennai
27.92,100,47.7,0,1006.82,2021-08-20T09:00:00+00:00,24.13,3.14,Bangalore
28.12,77.3,59.1,0.02,1004.46,2021-08-20T09:00:00+00:00,24.13,6.01,Hyderabad
27.72,99.2,74.7,0.34,1003,2021-08-20T09:00:00+00:00,14.78,5.69,Bhopal
26.02,100,79.8,0.07,1004.68,2021-08-20T09:00:00+00:00,24.13,5.32,Ranchi
26.23,4.7,30.87,0,1005.89,2021-08-20T10:00:00+00:00,24.13,2.16,Srinagar
28.23,80.97,69.3,0.05,1005.53,2021-08-20T10:00:00+00:00,24.13,2.62,Mumbai
28.76,100,76.63,0,1004.79,2021-08-20T10:00:00+00:00,24.13,2.64,Chennai
27.16,100,51.73,0,1007.01,2021-08-20T10:00:00+00:00,24.13,3.48,Bangalore
27.69,84.87,61.57,0.06,1004.57,2021-08-20T10:00:00+00:00,24.13,5.73,Hyderabad
27.53,95.7,76.83,0.46,1002.95,2021-08-20T10:00:00+00:00,12.67,5.2,Bhopal
25.26,100,83.9,0.05,1005.07,2021-08-20T10:00:00+00:00,24.13,5.07,Ranchi
25.93,4.4,31.63,0,1005.81,2021-08-20T11:00:00+00:00,24.13,1.59,Srinagar
28.23,61.93,69.3,0.05,1005.54,2021-08-20T11:00:00+00:00,24.13,2.6,Mumbai
28.7,100,76.77,0,1004.96,2021-08-20T11:00:00+00:00,24.13,3.08,Chennai
26.4,100,55.77,0,1007.2,2021-08-20T11:00:00+00:00,24.13,3.83,Bangalore
27.26,92.43,64.03,0.09,1004.67,2021-08-20T11:00:00+00:00,24.13,5.44,Hyderabad
27.33,92.2,78.97,0.58,1002.9,2021-08-20T11:00:00+00:00,10.55,4.71,Bhopal
24.5,100,88,0.03,1005.45,2021-08-20T11:00:00+00:00,24.13,4.83,Ranchi
25.63,4.1,32.4,0,1005.73,2021-08-20T12:00:00+00:00,24.13,1.03,Srinagar
28.23,42.9,69.3,0.05,1005.55,2021-08-20T12:00:00+00:00,24.13,2.57,Mumbai
28.63,100,76.9,0,1005.13,2021-08-20T12:00:00+00:00,24.13,3.52,Chennai
25.63,100,59.8,0,1007.39,2021-08-20T12:00:00+00:00,24.13,4.17,Bangalore
26.83,100,66.5,0.13,1004.78,2021-08-20T12:00:00+00:00,24.13,5.16,Hyderabad
27.13,88.7,81.1,0.7,1002.86,2021-08-20T12:00:00+00:00,8.43,4.22,Bhopal
23.73,100,92.1,0.01,1005.84,2021-08-20T12:00:00+00:00,24.13,4.58,Ranchi
23.34,2.73,35.67,0,1006.8,2021-08-20T13:00:00+00:00,24.13,1.89,Srinagar
27.98,42,70.73,0.04,1006.18,2021-08-20T13:00:00+00:00,24.13,2.39,Mumbai
28.68,100,77.1,0,1005.59,2021-08-20T13:00:00+00:00,24.13,3.54,Chennai
25.28,100,61.43,0,1008.09,2021-08-20T13:00:00+00:00,24.13,3.89,Bangalore
26.24,100,69.07,0.09,1005.58,2021-08-20T13:00:00+00:00,24.13,4.47,Hyderabad
26.18,92.47,84.43,0.87,1003.51,2021-08-20T13:00:00+00:00,8.21,4.01,Bhopal
23.58,100,92.37,0.01,1006.54,2021-08-20T13:00:00+00:00,24.13,4.28,Ranchi
21.05,1.37,38.93,0,1007.86,2021-08-20T14:00:00+00:00,24.13,2.76,Srinagar
27.72,41.1,72.17,0.02,1006.82,2021-08-20T14:00:00+00:00,24.13,2.22,Mumbai
28.72,100,77.3,0,1006.04,2021-08-20T14:00:00+00:00,24.13,3.55,Chennai
24.92,100,63.07,0,1008.8,2021-08-20T14:00:00+00:00,24.13,3.61,Bangalore
25.65,100,71.63,0.04,1006.38,2021-08-20T14:00:00+00:00,24.13,3.79,Hyderabad
25.22,96.23,87.77,1.03,1004.17,2021-08-20T14:00:00+00:00,7.98,3.79,Bhopal
23.42,100,92.63,0.01,1007.24,2021-08-20T14:00:00+00:00,24.13,3.99,Ranchi
18.76,0,42.2,0,1008.93,2021-08-20T15:00:00+00:00,24.14,3.62,Srinagar
27.46,40.2,73.6,0.01,1007.45,2021-08-20T15:00:00+00:00,24.14,2.04,Mumbai
28.76,100,77.5,0,1006.5,2021-08-20T15:00:00+00:00,24.14,3.57,Chennai
24.56,100,64.7,0,1009.5,2021-08-20T15:00:00+00:00,24.14,3.33,Bangalore
25.06,100,74.2,0,1007.19,2021-08-20T15:00:00+00:00,24.14,3.1,Hyderabad
24.26,100,91.1,1.19,1004.83,2021-08-20T15:00:00+00:00,7.75,3.58,Bhopal
23.26,100,92.9,0.01,1007.95,2021-08-20T15:00:00+00:00,24.14,3.69,Ranchi
17.98,0,43.7,0,1009.53,2021-08-20T16:00:00+00:00,24.14,2.96,Srinagar
27.18,56.6,75.27,0.13,1007.69,2021-08-20T16:00:00+00:00,21.88,2.02,Mumbai
28.78,100,77.8,0.02,1006.71,2021-08-20T16:00:00+00:00,24.14,3.01,Chennai
23.95,100,68.67,0.05,1009.86,2021-08-20T16:00:00+00:00,24.14,3.28,Bangalore
24.78,100,75.97,0,1007.28,2021-08-20T16:00:00+00:00,24.14,3.13,Hyderabad
24.12,100,92.2,1.11,1004.98,2021-08-20T16:00:00+00:00,7.96,3.3,Bhopal
23.15,100,93.33,0.01,1008.08,2021-08-20T16:00:00+00:00,24.14,3.58,Ranchi
17.2,0,45.2,0,1010.12,2021-08-20T17:00:00+00:00,24.14,2.31,Srinagar
26.9,73,76.93,0.24,1007.92,2021-08-20T17:00:00+00:00,19.63,2,Mumbai
28.8,100,78.1,0.03,1006.93,2021-08-20T17:00:00+00:00,24.14,2.44,Chennai
23.34,100,72.63,0.1,1010.22,2021-08-20T17:00:00+00:00,24.14,3.22,Bangalore
24.5,100,77.73,0,1007.38,2021-08-20T17:00:00+00:00,24.14,3.15,Hyderabad
23.97,100,93.3,1.02,1005.14,2021-08-20T17:00:00+00:00,8.17,3.02,Bhopal
23.04,100,93.77,0.01,1008.21,2021-08-20T17:00:00+00:00,24.14,3.46,Ranchi
16.43,0,46.7,0,1010.72,2021-08-20T18:00:00+00:00,24.14,1.65,Srinagar
26.63,89.4,78.6,0.35,1008.16,2021-08-20T18:00:00+00:00,17.38,1.98,Mumbai
28.83,100,78.4,0.05,1007.14,2021-08-20T18:00:00+00:00,24.14,1.88,Chennai
22.73,100,76.6,0.14,1010.57,2021-08-20T18:00:00+00:00,24.14,3.17,Bangalore
24.23,100,79.5,0,1007.47,2021-08-20T18:00:00+00:00,24.14,3.18,Hyderabad
23.83,100,94.4,0.94,1005.29,2021-08-20T18:00:00+00:00,8.39,2.74,Bhopal
22.93,100,94.2,0.01,1008.34,2021-08-20T18:00:00+00:00,24.14,3.35,Ranchi
15.69,0,49.83,0,1011.03,2021-08-20T19:00:00+00:00,24.14,1.53,Srinagar
26.43,88.57,79.83,0.36,1007.54,2021-08-20T19:00:00+00:00,19.39,2.17,Mumbai
28.69,100,78.6,0.36,1006.5,2021-08-20T19:00:00+00:00,24.14,2.15,Chennai
22.39,100,78.57,0.1,1009.87,2021-08-20T19:00:00+00:00,24.14,3.1,Bangalore
24.03,99.87,80.4,0,1006.96,2021-08-20T19:00:00+00:00,24.14,3.1,Hyderabad
23.56,100,95.17,0.91,1004.93,2021-08-20T19:00:00+00:00,9.36,3.2,Bhopal
22.73,88.77,95.13,0.02,1008.11,2021-08-20T19:00:00+00:00,17.08,3.3,Ranchi
14.96,0,52.97,0,1011.35,2021-08-20T20:00:00+00:00,24.14,1.4,Srinagar
26.23,87.73,81.07,0.36,1006.93,2021-08-20T20:00:00+00:00,21.41,2.35,Mumbai
28.56,100,78.8,0.68,1005.86,2021-08-20T20:00:00+00:00,24.14,2.41,Chennai
22.06,100,80.53,0.05,1009.17,2021-08-20T20:00:00+00:00,24.14,3.03,Bangalore
23.83,99.73,81.3,0,1006.44,2021-08-20T20:00:00+00:00,24.14,3.03,Hyderabad
23.3,100,95.93,0.88,1004.56,2021-08-20T20:00:00+00:00,10.33,3.66,Bhopal
22.53,77.53,96.07,0.02,1007.88,2021-08-20T20:00:00+00:00,10.03,3.24,Ranchi
14.23,0,56.1,0,1011.66,2021-08-20T21:00:00+00:00,24.14,1.28,Srinagar
26.03,86.9,82.3,0.37,1006.32,2021-08-20T21:00:00+00:00,23.43,2.54,Mumbai
28.43,100,79,1,1005.22,2021-08-20T21:00:00+00:00,24.14,2.68,Chennai
21.73,100,82.5,0,1008.47,2021-08-20T21:00:00+00:00,24.14,2.96,Bangalore
23.63,99.6,82.2,0,1005.93,2021-08-20T21:00:00+00:00,24.14,2.95,Hyderabad
23.03,100,96.7,0.86,1004.2,2021-08-20T21:00:00+00:00,11.31,4.12,Bhopal
22.33,66.3,97,0.02,1007.65,2021-08-20T21:00:00+00:00,2.98,3.19,Ranchi
13.72,6.63,59.63,0,1011.65,2021-08-20T22:00:00+00:00,24.14,1.14,Srinagar
25.92,91.27,82.8,1.14,1006.28,2021-08-20T22:00:00+00:00,23.32,2.81,Mumbai
28.38,98.4,77.27,0.81,1005.72,2021-08-20T22:00:00+00:00,21.71,2.45,Chennai
21.48,78.33,83.57,0.01,1008.75,2021-08-20T22:00:00+00:00,24.14,2.55,Bangalore
23.42,99.73,83.63,0.33,1006.1,2021-08-20T22:00:00+00:00,24.14,2.85,Hyderabad
22.92,98.67,96.73,0.75,1004.27,2021-08-20T22:00:00+00:00,12.2,4.23,Bhopal
22.28,76.87,96.97,0.03,1007.95,2021-08-20T22:00:00+00:00,3.04,3.04,Ranchi
13.2,13.27,63.17,0,1011.63,2021-08-20T23:00:00+00:00,24.14,1.01,Srinagar
25.8,95.63,83.3,1.92,1006.24,2021-08-20T23:00:00+00:00,23.2,3.09,Mumbai
28.34,96.8,75.53,0.62,1006.22,2021-08-20T23:00:00+00:00,19.29,2.23,Chennai
21.24,56.67,84.63,0.01,1009.03,2021-08-20T23:00:00+00:00,24.14,2.15,Bangalore
23.2,99.87,85.07,0.67,1006.27,2021-08-20T23:00:00+00:00,24.14,2.74,Hyderabad
22.8,97.33,96.77,0.64,1004.33,2021-08-20T23:00:00+00:00,13.1,4.35,Bhopal
22.24,87.43,96.93,0.05,1008.25,2021-08-20T23:00:00+00:00,3.1,2.9,Ranchi
12.69,19.9,66.7,0,1011.62,2021-08-21T00:00:00+00:00,24.14,0.87,Srinagar
25.69,100,83.8,2.7,1006.2,2021-08-21T00:00:00+00:00,23.09,3.36,Mumbai
28.29,95.2,73.8,0.44,1006.71,2021-08-21T00:00:00+00:00,16.86,2,Chennai
20.99,35,85.7,0.01,1009.32,2021-08-21T00:00:00+00:00,24.14,1.74,Bangalore
22.99,100,86.5,1,1006.45,2021-08-21T00:00:00+00:00,24.14,2.64,Hyderabad
22.69,96,96.8,0.53,1004.4,2021-08-21T00:00:00+00:00,14,4.46,Bhopal
22.19,98,96.9,0.06,1008.55,2021-08-21T00:00:00+00:00,3.15,2.75,Ranchi
14.41,13.27,64.23,0,1012.2,2021-08-21T01:00:00+00:00,24.13,1.09,Srinagar
25.54,100,85.67,2.5,1006.89,2021-08-21T01:00:00+00:00,17.82,3.44,Mumbai
28.34,96.8,74.3,0.56,1007.41,2021-08-21T01:00:00+00:00,16.03,2.31,Chennai
21.71,56.27,80.5,0.01,1010.09,2021-08-21T01:00:00+00:00,24.13,1.84,Bangalore
